model,ins_id,param_id,length,format,num,correct,order,total_score
Qwen2.5-32B,2,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,2,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,2,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,3,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,3,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,3,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,3,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,3,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,4,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,4,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,4,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,4,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-32B,4,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,0,3,0.0,0.0,0.5,0.5,0.25
Qwen2.5-14B,0,1,3,0.0,1.0,0.5,1.0,0.65
Qwen2.5-14B,0,2,3,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,0,3,3,0.75,1.0,0.5,1.0,0.8
Qwen2.5-14B,0,4,3,0.0,1.0,0.3,0.0,0.39
Qwen2.5-14B,1,0,3,0.75,1.0,1.0,1.0,0.95
Qwen2.5-14B,1,1,3,0.75,1.0,0.25,0.5,0.625
Qwen2.5-14B,1,2,3,0.75,1.0,0.5,1.0,0.8
Qwen2.5-14B,1,3,3,0.75,1.0,0.625,1.0,0.8375
Qwen2.5-14B,1,4,3,0.0,1.0,0.4000000000000001,1.0,0.62
Qwen2.5-14B,2,0,3,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,2,1,3,0.0,0.0,0.25,0.5,0.175
Qwen2.5-14B,2,2,3,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,2,3,3,0.0,0.5833333333333334,0.375,1.0,0.4875
Qwen2.5-14B,2,4,3,0.0,1.0,0.4000000000000001,1.0,0.62
Qwen2.5-14B,3,0,3,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,1,3,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,2,3,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,3,3,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,4,3,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,4,0,3,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,4,1,3,0.75,1.0,0.5,1.0,0.8
Qwen2.5-14B,4,2,3,0.75,1.0,0.6666666666666666,1.0,0.85
Qwen2.5-14B,4,3,3,0.75,1.0,0.625,1.0,0.8375
Qwen2.5-14B,4,4,3,0.75,1.0,0.20000000000000004,1.0,0.71
Qwen2.5-14B,0,0,6,0.0,0.0,1.0,1.0,0.5
Qwen2.5-14B,0,1,6,0.0,0.0,0.5,1.0,0.35
Qwen2.5-14B,0,2,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-14B,0,3,6,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,0,4,6,0.75,1.0,0.5,1.0,0.8
Qwen2.5-14B,1,0,6,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,1,1,6,0.75,1.0,0.25,0.5,0.625
Qwen2.5-14B,1,2,6,0.75,1.0,0.6666666666666666,1.0,0.85
Qwen2.5-14B,1,3,6,0.5,1.0,0.25,1.0,0.675
Qwen2.5-14B,1,4,6,0.75,1.0,0.6,1.0,0.8300000000000001
Qwen2.5-14B,2,0,6,0.0,0.0,1.0,1.0,0.5
Qwen2.5-14B,2,1,6,0.0,0.3333333333333333,0.5,1.0,0.45
Qwen2.5-14B,2,2,6,0.0,0.0,0.16666666666666666,0.5,0.15
Qwen2.5-14B,2,3,6,0.0,0.0,0.375,1.0,0.3125
Qwen2.5-14B,2,4,6,0.0,0.20000000000000004,0.0,0.5,0.16
Qwen2.5-14B,3,0,6,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,1,6,0.75,0.5,0.0,0.5,0.4
Qwen2.5-14B,3,2,6,0.75,1.0,0.16666666666666666,0.5,0.6
Qwen2.5-14B,3,3,6,0.0,1.0,0.125,0.5,0.4375
Qwen2.5-14B,3,4,6,0.75,1.0,0.4000000000000001,1.0,0.77
Qwen2.5-14B,4,0,6,0.0,0.0,1.0,1.0,0.5
Qwen2.5-14B,4,1,6,0.0,0.3333333333333333,0.5,1.0,0.45
Qwen2.5-14B,4,2,6,0.0,0.0,0.16666666666666666,0.5,0.15
Qwen2.5-14B,4,3,6,0.5,1.0,0.375,1.0,0.7125
Qwen2.5-14B,4,4,6,0.5,1.0,0.0,0.5,0.5
Qwen2.5-14B,0,0,13,0.0,0.0,0.5,0.5,0.25
Qwen2.5-14B,0,1,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,3,13,0.0,0.0,0.125,0.5,0.1375
Qwen2.5-14B,0,4,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,1,0,13,0.75,1.0,0.5,0.5,0.7
Qwen2.5-14B,1,1,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,1,2,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,1,3,13,0.5,1.0,0.125,0.5,0.5375
Qwen2.5-14B,1,4,13,0.0,0.0,0.10000000000000002,0.5,0.13
Qwen2.5-14B,2,0,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,1,13,0.0,0.3333333333333333,0.0,0.5,0.2
Qwen2.5-14B,2,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,3,13,0.5,1.0,0.0,0.5,0.5
Qwen2.5-14B,2,4,13,0.75,1.0,0.20000000000000004,1.0,0.71
Qwen2.5-14B,3,0,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,1,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,3,13,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,4,13,0.75,1.0,0.10000000000000002,0.5,0.58
Qwen2.5-14B,4,0,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,1,13,0.5,1.0,0.0,0.5,0.5
Qwen2.5-14B,4,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,3,13,0.5,1.0,0.0,0.5,0.5
Qwen2.5-14B,4,4,13,0.0,0.06666666666666665,0.10000000000000002,0.5,0.15
Qwen2.5-14B,0,0,28,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,0,1,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,3,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,4,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,1,28,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,1,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,3,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,4,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,1,28,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,2,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,3,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,4,28,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,3,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,1,28,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,3,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,3,28,0.0,1.0,0.125,0.5,0.4375
Qwen2.5-14B,3,4,28,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,4,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,1,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,3,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,4,28,0.0,1.0,0.0,0.5,0.4
Qwen2.5-14B,0,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,1,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,2,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,3,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,4,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,1,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,2,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,3,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,4,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,1,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,2,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,3,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,4,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,1,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,2,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,3,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,3,4,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,4,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,1,60,0.75,1.0,0.0,0.5,0.55
Qwen2.5-14B,4,2,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,3,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,4,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,0,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,1,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,0,120,0.0,0.3333333333333333,0.0,0.5,0.2
Qwen2.5-14B,2,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,2,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,3,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-14B,4,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,0,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,1,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,2,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,3,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,4,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,0,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,1,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,2,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,3,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,4,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,0,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,1,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,2,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,3,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,4,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,0,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,1,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,2,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,3,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,4,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,0,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,1,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,2,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,3,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,4,3,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,0,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,1,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,2,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,3,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,4,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,0,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,1,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,2,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,3,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,4,6,0.0,0.26666666666666666,0.0,0.5,0.18
Qwen2.5-7B,2,0,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,1,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,2,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,3,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,4,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,0,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,1,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,2,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,3,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,4,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,0,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,1,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,2,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,3,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,4,6,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,0,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,1,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,3,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,4,13,0.0,0.26666666666666666,0.0,0.5,0.18
Qwen2.5-7B,1,0,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,1,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,3,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,4,13,0.0,0.26666666666666666,0.0,0.5,0.18
Qwen2.5-7B,2,0,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,1,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,3,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,4,13,0.0,0.26666666666666666,0.0,0.5,0.18
Qwen2.5-7B,3,0,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,1,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,3,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,4,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,0,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,1,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,2,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,3,13,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,4,13,0.0,0.26666666666666666,0.0,0.5,0.18
Qwen2.5-7B,0,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,1,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,3,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,4,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,1,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,3,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,4,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,1,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,3,28,0.0,0.3333333333333333,0.125,0.5,0.2375
Qwen2.5-7B,2,4,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,1,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,3,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,4,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,0,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,1,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,2,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,3,28,0.0,0.25,0.125,0.5,0.2125
Qwen2.5-7B,4,4,28,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,1,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,2,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,3,60,0.0,0.08333333333333333,0.0,0.5,0.125
Qwen2.5-7B,0,4,60,0.0,0.3333333333333333,0.10000000000000002,0.5,0.22999999999999998
Qwen2.5-7B,1,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,1,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,2,60,0.0,0.11111111111111109,0.0,0.5,0.13333333333333333
Qwen2.5-7B,1,3,60,0.0,0.3333333333333333,0.0,0.5,0.2
Qwen2.5-7B,1,4,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,1,60,0.5,1.0,0.0,0.5,0.5
Qwen2.5-7B,2,2,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,3,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,4,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,1,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,2,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,3,60,0.0,0.3333333333333333,0.0,0.5,0.2
Qwen2.5-7B,3,4,60,0.0,0.3333333333333333,0.0,0.5,0.2
Qwen2.5-7B,4,0,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,1,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,2,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,3,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,4,60,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,0,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,1,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,2,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,1,120,0.5,1.0,0.0,0.5,0.5
Qwen2.5-7B,3,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,3,4,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,0,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,1,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,2,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,3,120,0.0,0.0,0.0,0.5,0.1
Qwen2.5-7B,4,4,120,0.0,0.0,0.0,0.5,0.1
gpt-4-0125-preview,0,0,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,0,1,3,0.75,1.0,0.75,1.0,0.875
gpt-4-0125-preview,0,2,3,0.75,1.0,0.8333333333333334,1.0,0.9
gpt-4-0125-preview,0,3,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,0,4,3,0.75,1.0,0.8000000000000002,1.0,0.89
gpt-4-0125-preview,1,0,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,1,1,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,1,2,3,0.75,1.0,0.6666666666666666,1.0,0.85
gpt-4-0125-preview,1,3,3,0.75,1.0,0.875,1.0,0.9125
gpt-4-0125-preview,1,4,3,0.75,1.0,0.9,1.0,0.9199999999999999
gpt-4-0125-preview,2,0,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,2,1,3,0.75,1.0,0.75,1.0,0.875
gpt-4-0125-preview,2,2,3,0.75,1.0,0.8333333333333334,1.0,0.9
gpt-4-0125-preview,2,3,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,2,4,3,0.75,1.0,0.9,1.0,0.9199999999999999
gpt-4-0125-preview,3,0,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,3,1,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,3,2,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,3,3,3,0.75,1.0,0.875,1.0,0.9125
gpt-4-0125-preview,3,4,3,0.75,1.0,0.9,1.0,0.9199999999999999
gpt-4-0125-preview,4,0,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,4,1,3,0.75,1.0,0.75,1.0,0.875
gpt-4-0125-preview,4,2,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,4,3,3,0.75,1.0,0.875,1.0,0.9125
gpt-4-0125-preview,4,4,3,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,0,0,6,0.75,1.0,0.5,0.5,0.7
gpt-4-0125-preview,0,1,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,0,2,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,0,3,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,0,4,6,0.75,1.0,0.8000000000000002,1.0,0.89
gpt-4-0125-preview,1,0,6,0.75,1.0,0.5,0.5,0.7
gpt-4-0125-preview,1,1,6,0.75,1.0,0.75,1.0,0.875
gpt-4-0125-preview,1,2,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,1,3,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,1,4,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,2,0,6,0.75,1.0,0.5,0.5,0.7
gpt-4-0125-preview,2,1,6,0.75,1.0,0.75,1.0,0.875
gpt-4-0125-preview,2,2,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,2,3,6,0.75,1.0,0.875,1.0,0.9125
gpt-4-0125-preview,2,4,6,0.75,1.0,0.9,1.0,0.9199999999999999
gpt-4-0125-preview,3,0,6,0.75,1.0,0.5,0.5,0.7
gpt-4-0125-preview,3,1,6,0.75,1.0,0.25,0.5,0.625
gpt-4-0125-preview,3,2,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,3,3,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,3,4,6,0.75,1.0,0.9,1.0,0.9199999999999999
gpt-4-0125-preview,4,0,6,0.75,1.0,0.5,0.5,0.7
gpt-4-0125-preview,4,1,6,0.75,1.0,0.75,1.0,0.875
gpt-4-0125-preview,4,2,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,4,3,6,0.75,1.0,1.0,1.0,0.95
gpt-4-0125-preview,4,4,6,0.75,1.0,0.9,1.0,0.9199999999999999
gpt-4-0125-preview,0,0,13,0.75,1.0,0.0,0.5,0.55
gpt-4-0125-preview,0,1,13,0.75,1.0,0.25,0.5,0.625
gpt-4-0125-preview,0,2,13,0.75,1.0,0.8333333333333334,1.0,0.9
gpt-4-0125-preview,0,3,13,0.75,1.0,0.75,1.0,0.875
gpt-4-0125-preview,0,4,13,0.75,1.0,0.6999999999999998,1.0,0.86
gpt-4-0125-preview,1,0,13,0.75,1.0,0.5,0.5,0.7
